Time,FromRest,Run1,Run2,Run3,Run4,Run5,Run6,Run7,,MassAdded,T2,,,b
49.3,0.8566768,0.9757664,0.8229256,0.7386848,0.9815288,0.9175936,0.7197512,0.76146,,,,,,
49.35,0.8566768,0.957656,0.839664,0.7288064,0.9719248,0.9324112,0.7304528,0.7482888,,,,,,
49.4,0.8566768,0.9606744,0.8569512,0.7211232,0.959028,0.9486008,0.7425264,0.736764,,,,,,
49.45,0.8566768,0.9513448,0.8734152,0.7145376,0.945308,0.9639672,0.7562464,0.7252392,,,,,,
49.5,0.8572256,0.9406432,0.8885072,0.709324,0.9313136,0.9787848,0.7707896,0.7164584,,,,,,
49.55,0.8577744,0.9299416,0.9071664,0.7060312,0.9159472,0.9944256,0.786156,0.7085008,,,,,,
49.6,0.8583232,0.9200632,0.9230816,0.7041104,0.9005808,1.0040296,0.8023456,0.7021896,,,,,,
49.65,0.8591464,0.9074408,0.9359784,0.705208,0.8846656,1.013908,0.8212792,0.6972504,,,,,,
49.7,0.8599696,0.894544,0.9513448,0.7057568,0.8687504,1.0270792,0.8358224,0.6931344,,,,,,
49.75,0.8610672,0.8816472,0.9653392,0.7101472,0.8528352,1.0325672,0.8555792,0.6909392,,,,,,
49.8,0.8599696,0.8682016,0.9776872,0.714812,0.83692,1.0410736,0.8728664,0.6906648,,,,,,
49.85,0.862988,0.854756,0.989212,0.7213976,0.8212792,1.045464,0.8901536,0.6925856,,,,,,
49.9,0.86436,0.8418592,0.9979928,0.729904,0.8061872,1.048208,0.9074408,0.6950552,,,,,,
49.95,0.865732,0.8289624,1.0103408,0.739508,0.791644,1.04958,0.9241792,0.6991712,,,,,,
50,0.8665552,0.8144192,1.0150056,0.7499352,0.7776496,1.0416224,0.9400944,0.7046592,,,,,,
50.05,0.8673784,0.8031688,1.0229632,0.7625576,0.7631064,1.0460128,0.9551864,0.7126168,,,,,,
50.1,0.868476,0.7938392,1.0268048,0.77518,0.7515816,1.0416224,0.9702784,0.7213976,,,,,,
50.15,0.8701224,0.7817656,1.0287256,0.7891744,0.7400568,1.0336648,0.9839984,0.7310016,,,,,,
50.2,0.8709456,0.772436,1.029,0.8045408,0.7310016,1.0254328,0.9966208,0.742252,,,,,,
50.25,0.8720432,0.764204,1.0279024,0.8223768,0.7235928,1.0117128,1.00156,0.7548744,,,,,,
50.3,0.8734152,0.757344,1.0243352,0.838292,0.7170072,1.005676,1.0177496,0.7685944,,,,,,
50.35,0.8742384,0.7513072,1.0191216,0.8544816,0.7123424,0.9927792,1.0265304,0.7831376,,,,,,
50.4,0.875336,0.7469168,1.0108896,0.8714944,0.707952,0.9831752,1.0339392,0.7996016,,,,,,
50.45,0.8761592,0.7433496,1.0048528,0.8874096,0.7063056,0.9664368,1.0394272,0.8152424,,,,,,
50.5,0.876708,0.7419776,0.9922304,0.9038736,0.7060312,0.95354,1.0435432,0.831432,,,,,,
50.55,0.8775312,0.7414288,0.9815288,0.9189656,0.7071288,0.9354296,1.0429944,0.847896,,,,,,
50.6,0.8778056,0.7425264,0.9697296,0.9324112,0.7104216,0.9211608,1.0465616,0.86436,,,,,,
50.65,0.87808,0.7452704,0.9565584,0.9486008,0.7145376,0.9038736,1.045464,0.880824,,,,,,
50.7,0.8783544,0.7488376,0.941192,0.9623208,0.7208488,0.8838424,1.0421712,0.897288,,,,,,
50.75,0.8789032,0.7543256,0.928844,0.9749432,0.728532,0.8682016,1.0279024,0.9134776,,,,,,
50.8,0.8789032,0.7606368,0.913752,0.986468,0.7373128,0.85064,1.0320184,0.9293928,,,,,,
50.85,0.8791776,0.7688688,0.897288,0.9968952,0.7471912,0.8330784,1.0177496,0.9442104,,,,,,
50.9,0.8786288,0.7773752,0.8805496,1.005676,0.7589904,0.8155168,1.01528,0.9565584,,,,,,
50.95,0.8783544,0.7869792,0.8638112,1.009792,0.7713384,0.7965832,1.0018344,0.9724736,,,,,,
51,0.8778056,0.799876,0.8473472,1.0191216,0.7850584,0.7801192,0.993328,0.9826264,,,,,,
51.05,0.8775312,0.8111264,0.8308832,1.0232376,0.798504,0.765576,0.9787848,0.9963464,,,,,,
51.1,0.876708,0.8232,0.812224,1.0259816,0.8157912,0.7513072,0.9667112,1.007048,,,,,,
51.15,0.8758848,0.835548,0.7996016,1.0270792,0.831432,0.738136,0.9516192,1.013908,,,,,,
51.2,0.875336,0.8487192,0.7831376,1.0265304,0.846524,0.725788,0.9359784,1.0237864,,,,,,
51.25,0.8742384,0.8596952,0.7691432,1.0237864,0.8624392,0.7150864,0.9200632,1.030372,,,,,,
51.3,0.8731408,0.8750616,0.7562464,1.0199448,0.8786288,0.7063056,0.9035992,1.0347624,,,,,,
51.35,0.872592,0.8854888,0.7452704,1.0078712,0.894544,0.6994456,0.8865864,1.0325672,,,,,,
51.4,0.8690248,0.9011296,0.7345688,0.9911328,0.9101848,0.69286,0.8690248,1.039976,,,,,,
51.45,0.8703968,0.9134776,0.7252392,0.9930536,0.9250024,0.6890184,0.852012,1.0402504,,,,,,
51.5,0.8692992,0.9250024,0.7186536,0.9889376,0.937076,0.6865488,0.832804,1.0388784,,,,,,
51.55,0.8679272,0.934332,0.7123424,0.975492,0.9510704,0.6854512,0.8185352,1.0361344,,,,,,
51.6,0.86436,0.9409176,0.7087752,0.9653392,0.965888,0.6870976,0.8020712,1.031744,,,,,,
51.65,0.865732,0.956284,0.7063056,0.9496984,0.9760408,0.6892928,0.7845096,1.0257072,,,,,,
51.7,0.86436,0.9623208,0.70658,0.935704,0.9856448,0.6945064,0.7713384,1.0150056,,,,,,
51.75,0.8632624,0.970004,0.7076776,0.923356,0.9979928,0.7002688,0.7562464,1.0067736,,,,,,
51.8,0.8624392,0.9763152,0.710696,0.9079896,1.0034808,0.7076776,0.7425264,0.9963464,,,,,,
51.85,0.8613416,0.9807056,0.714812,0.8918,1.0130848,0.7172816,0.731276,0.9883888,,,,,,
51.9,0.860244,0.9848216,0.7222208,0.8756104,1.0185728,0.7279832,0.7203,0.9763152,,,,,,
51.95,0.8596952,0.9894864,0.729904,0.8596952,1.0204936,0.739508,0.7109704,0.9606744,,,,,,
52,0.8564024,0.9903096,0.7389592,0.84378,1.024884,0.7535024,0.7035616,0.9486008,,,,,,
52.05,0.8580488,0.98784,0.7496608,0.827316,1.0226888,0.7680456,0.6972504,0.9321368,,,,,,
52.1,0.8577744,0.98784,0.76146,0.80948,1.0182984,0.7825888,0.69286,0.9189656,,,,,,
52.15,0.8572256,0.9845472,0.77518,0.7949368,1.0215912,0.7993272,0.690116,0.9030504,,,,,,
52.2,0.8569512,0.9779616,0.7910952,0.780668,1.0174752,0.81634,0.688744,0.8871352,,,,,,
52.25,0.8566768,0.9716504,0.8059128,0.7702408,1.0119872,0.835548,0.6890184,0.8703968,,,,,,
52.3,0.8569512,0.9650648,0.821828,0.7562464,1.0026576,0.853384,0.6909392,0.8542072,,,,,,
52.35,0.8569512,0.9573816,0.8380176,0.7452704,0.996072,0.8709456,0.6945064,0.8380176,,,,,,
52.4,0.8572256,0.948052,0.8542072,0.7351176,0.9867424,0.8885072,0.7005432,0.8221024,,,,,,
52.45,0.8577744,0.9378992,0.8709456,0.7268856,0.9760408,0.9057944,0.7071288,0.8064616,,,,,,
52.5,0.8583232,0.9291184,0.8874096,0.7200256,0.9609488,0.9225328,0.7156352,0.7913696,,,,,,
52.55,0.858872,0.917868,0.9038736,0.7142632,0.9486008,0.937076,0.7255136,0.77518,,,,,,
52.6,0.8599696,0.90552,0.9195144,0.7109704,0.9368016,0.9527168,0.736764,0.7620088,,,,,,
52.65,0.8607928,0.8926232,0.93296,0.7085008,0.9228072,0.9694552,0.7485632,0.7493864,,,,,,
52.7,0.8618904,0.8802752,0.9475032,0.7082264,0.9079896,0.9798824,0.7625576,0.7375872,,,,,,
52.75,0.862988,0.867104,0.9609488,0.7095984,0.8926232,0.996072,0.773808,0.7274344,,,,,,
52.8,0.8638112,0.8542072,0.9724736,0.7126168,0.876708,1.0059504,0.7919184,0.7186536,,,,,,
52.85,0.8649088,0.8413104,0.9872912,0.7164584,0.8610672,1.0177496,0.8072848,0.7104216,,,,,,
52.9,0.8665552,0.8289624,0.9949744,0.7219464,0.8454264,1.0237864,0.8262184,0.7046592,,,,,,
52.95,0.8676528,0.8146936,1.0059504,0.7296296,0.83006,1.0311952,0.8432312,0.6999944,,,,,,
53,0.8662808,0.8037176,1.0103408,0.7392336,0.814968,1.0391528,0.8605184,0.696976,,,,,,
53.05,0.869848,0.7927416,1.01528,0.749112,0.8004248,1.0429944,0.8772568,0.6947808,,,,,,
53.1,0.8709456,0.7828632,1.0226888,0.7606368,0.784784,1.0451896,0.8939952,0.6945064,,,,,,
53.15,0.8717688,0.7743568,1.024884,0.7727104,0.7713384,1.03586,0.9107336,0.6964272,,,,,,
53.2,0.8731408,0.7658504,1.0254328,0.7864304,0.7617344,1.0443664,0.9269232,0.6988968,,,,,,
53.25,0.873964,0.7598136,1.0218656,0.8028944,0.749112,1.0407992,0.9409176,0.703836,,,,,,
53.3,0.8745128,0.7540512,1.0213168,0.817712,0.7392336,1.03586,0.957656,0.7098728,,,,,,
53.35,0.8758848,0.7496608,1.0141824,0.8333528,0.7307272,1.0295488,0.9694552,0.7167328,,,,,,
53.4,0.8764336,0.7466424,1.0075968,0.8489936,0.7233184,1.0218656,0.9834496,0.725788,,,,,,
53.45,0.8769824,0.744996,1.002932,0.8651832,0.7178304,1.0119872,0.9944256,0.7359408,,,,,,
53.5,0.8778056,0.7447216,0.9908584,0.8816472,0.71344,1.0010112,1.0054016,0.7469168,,,,,,
53.55,0.87808,0.7460936,0.9804312,0.897288,0.7109704,0.9859192,1.0174752,0.7589904,,,,,,
53.6,0.87808,0.749112,0.971376,0.9129288,0.7098728,0.975492,1.0232376,0.7721616,,,,,,
53.65,0.8786288,0.7526792,0.9565584,0.9277464,0.7104216,0.959028,1.0320184,0.7864304,,,,,,
53.7,0.8786288,0.7578928,0.9422896,0.93982,0.7128912,0.9442104,1.037232,0.801248,,,,,,
53.75,0.8786288,0.764204,0.9296672,0.9538144,0.716184,0.9299416,1.0405248,0.8185352,,,,,,
53.8,0.8783544,0.7721616,0.9148496,0.968632,0.7213976,0.913752,1.0421712,0.8347248,,,,,,
53.85,0.87808,0.780668,0.8992088,0.9798824,0.7277088,0.8964648,1.0424456,0.8509144,,,,,,
53.9,0.8775312,0.7899976,0.8827448,0.9831752,0.7359408,0.879452,1.0407992,0.8668296,,,,,,
53.95,0.8775312,0.8001504,0.8635368,0.9977184,0.7455448,0.8618904,1.0380552,0.8832936,,,,,,
54,0.876708,0.8116752,0.8498168,1.0010112,0.7556976,0.8443288,1.033116,0.8989344,,,,,,
54.05,0.8758848,0.8256696,0.8339016,1.00842,0.7694176,0.8270416,1.0270792,0.915124,,,,,,
54.1,0.875336,0.8377432,0.8160656,1.0161032,0.7795704,0.8105776,1.0185728,0.9282952,,,,,,
54.15,0.8742384,0.8503656,0.8028944,1.0218656,0.7935648,0.7927416,1.0095176,0.942564,,,,,,
54.2,0.8734152,0.8632624,0.7864304,1.0232376,0.8097544,0.7771008,0.9971696,0.9565584,,,,,,
54.25,0.8720432,0.8761592,0.7729848,1.0232376,0.824572,0.762832,0.9875656,0.9716504,,,,,,
54.3,0.8690248,0.8885072,0.7603624,1.0218656,0.839664,0.7488376,0.9743944,0.9818032,,,,,,
54.35,0.8701224,0.9008552,0.7485632,1.0163776,0.8553048,0.7364896,0.9587536,0.9955232,,,,,,
54.4,0.8690248,0.9134776,0.7389592,1.011164,0.8706712,0.7252392,0.9442104,1.0051272,,,,,,
54.45,0.8679272,0.924728,0.7301784,1.007048,0.8838424,0.7153608,0.9307648,1.0117128,,,,,,
54.5,0.8665552,0.9332344,0.7227696,0.9971696,0.9019528,0.70658,0.9148496,1.0213168,,,,,,
54.55,0.8654576,0.9455824,0.7170072,0.9894864,0.9167704,0.7005432,0.8983856,1.0270792,,,,,,
54.6,0.8646344,0.9546376,0.7131656,0.9793336,0.9310392,0.6953296,0.8816472,1.0295488,,,,,,
54.65,0.8632624,0.9606744,0.7104216,0.9656136,0.942564,0.6920368,0.8649088,1.0350368,,,,,,
54.7,0.8621648,0.9675344,0.7101472,0.9546376,0.9557352,0.690116,0.8481704,1.0364088,,,,,,
54.75,0.861616,0.9735712,0.7112448,0.9392712,0.9678088,0.6903904,0.8317064,1.0333904,,,,,,
54.8,0.8605184,0.9787848,0.71344,0.9269232,0.9606744,0.6912136,0.8127728,1.0347624,,,,,,
54.85,0.8594208,0.9820776,0.7178304,0.91238,0.9886632,0.6945064,0.7993272,1.029,,,,,,
54.9,0.858872,0.9834496,0.7241416,0.8970136,0.9993648,0.7005432,0.7823144,1.0270792,,,,,,
54.95,0.8580488,0.9870168,0.7315504,0.880824,1.0064992,0.70658,0.76832,1.0210424,,,,,,
55,0.8575,0.9861936,0.7400568,0.8649088,1.0018344,0.7145376,0.7546,1.0136336,,,,,,
55.05,0.8575,0.98098,0.750484,0.8495424,1.0174752,0.724416,0.7425264,1.0054016,,,,,,
55.1,0.8569512,0.98098,0.7631064,0.8339016,1.0199448,0.735392,0.7304528,0.9949744,,,,,,
55.15,0.8566768,0.9749432,0.7749056,0.8185352,1.0215912,0.7482888,0.721672,0.9818032,,,,,,
55.2,0.8569512,0.9708272,0.7891744,0.8017968,1.0213168,0.7609112,0.712068,0.9716504,,,,,,
55.25,0.8569512,0.9620464,0.8037176,0.7897232,1.0191216,0.7754544,0.7054824,0.956284,,,,,,
55.3,0.8572256,0.9543632,0.8207304,0.7740824,1.0158288,0.793016,0.6999944,0.942564,,,,,,
55.35,0.8580488,0.9444848,0.8360968,0.7620088,1.0114384,0.8086568,0.6961528,0.9304904,,,,,,
55.4,0.8583232,0.9346064,0.8525608,0.7513072,0.9985416,0.8256696,0.6931344,0.9153984,,,,,,
55.45,0.8591464,0.9263744,0.868476,0.7411544,0.9971696,0.8426824,0.69286,0.900032,,,,,,
55.5,0.8596952,0.915124,0.8846656,0.732648,0.986468,0.8596952,0.69286,0.8838424,,,,,,
55.55,0.8607928,0.9038736,0.9008552,0.7255136,0.9765896,0.8772568,0.6961528,0.8682016,,,,,,
55.6,0.861616,0.8912512,0.9162216,0.7197512,0.9647904,0.894544,0.69972,0.8522864,,,,,,
55.65,0.862988,0.8786288,0.9291184,0.7153608,0.9529912,0.9112824,0.7054824,0.8360968,,,,,,
55.7,0.8640856,0.8660064,0.9436616,0.7126168,0.9403688,0.927472,0.7128912,0.820456,,,,,,
55.75,0.8649088,0.8536584,0.9573816,0.712068,0.9282952,0.9409176,0.7211232,0.805364,,,,,,
55.8,0.8660064,0.841036,0.971376,0.7123424,0.9143008,0.954912,0.7307272,0.7889,,,,,,
55.85,0.8673784,0.8292368,0.9804312,0.7145376,0.8994832,0.972748,0.7425264,0.7754544,,,,,,
55.9,0.868476,0.817712,0.9930536,0.7181048,0.8816472,0.982352,0.7543256,0.7622832,,,,,,
55.95,0.8692992,0.806736,0.998816,0.7235928,0.868476,0.9957976,0.76832,0.7502096,,,,,,
56,0.8706712,0.7963088,1.0062248,0.7307272,0.8531096,1.00842,0.7845096,0.739508,,,,,,
56.05,0.8714944,0.7845096,1.0147312,0.7389592,0.838292,1.018024,0.7993272,0.7296296,,,,,,
56.1,0.872592,0.7760032,1.0185728,0.74774,0.8234744,1.0257072,0.8155168,0.7211232,,,,,,
56.15,0.8736896,0.7685944,1.020768,0.7595392,0.8070104,1.0320184,0.831432,0.7131656,,,,,,
56.2,0.8745128,0.7620088,1.0213168,0.7732592,0.7952112,1.0366832,0.847896,0.7076776,,,,,,
56.25,0.8756104,0.7567952,1.020768,0.7842352,0.779296,1.039976,0.86436,0.7030128,,,,,,
56.3,0.8761592,0.7529536,1.018024,0.7976808,0.7677712,1.0391528,0.8816472,0.7002688,,,,,,
56.35,0.876708,0.7493864,1.0106152,0.8144192,0.7565208,1.041348,0.8978368,0.6986224,,,,,,
56.4,0.8772568,0.7482888,1.0081456,0.8295112,0.7466424,1.0391528,0.9134776,0.698348,,,,,,
56.45,0.87808,0.7482888,1.0007368,0.8446032,0.7378616,1.0333904,0.9296672,0.7002688,,,,,,
56.5,0.87808,0.7499352,0.9916816,0.860244,0.7301784,1.030372,0.9422896,0.7032872,,,,,,
56.55,0.87808,0.7524048,0.9815288,0.8758848,0.7233184,1.0232376,0.9565584,0.7085008,,,,,,
56.6,0.8786288,0.7562464,0.96726,0.8920744,0.7183792,1.0095176,0.972748,0.7142632,,,,,,
56.65,0.8783544,0.7611856,0.957656,0.9071664,0.714812,0.9990904,0.9829008,0.7213976,,,,,,
56.7,0.87808,0.7677712,0.9442104,0.921984,0.7142632,0.9922304,0.9966208,0.7304528,,,,,,
56.75,0.87808,0.7749056,0.9296672,0.9340576,0.7139888,0.9820776,1.0034808,0.7403312,,,,,,
56.8,0.8775312,0.7836864,0.915124,0.9477776,0.7145376,0.9661624,1.0163776,0.751856,,,,,,
56.85,0.8769824,0.7924672,0.900032,0.9604,0.717556,0.9543632,1.0237864,0.7639296,,,,,,
56.9,0.876708,0.805364,0.8841168,0.9716504,0.7213976,0.9392712,1.0268048,0.7768264,,,,,,
56.95,0.8758848,0.8160656,0.8682016,0.9790592,0.7277088,0.9236304,1.0342136,0.7924672,,,,,,
57,0.875336,0.8275904,0.8525608,0.9936024,0.7351176,0.9071664,1.0369576,0.8050896,,,,,,
57.05,0.8745128,0.8393896,0.8366456,1.0021088,0.7441728,0.8901536,1.0314696,0.8223768,,,,,,
57.1,0.8731408,0.852012,0.8210048,1.0086944,0.753228,0.8736896,1.0383296,0.8377432,,,,,,
57.15,0.8723176,0.86436,0.8045408,1.0141824,0.7644784,0.8566768,1.0361344,0.8536584,,,,,,
57.2,0.8714944,0.876708,0.790272,1.0174752,0.7757288,0.8393896,1.0325672,0.8692992,,,,,,
57.25,0.8701224,0.8887816,0.7768264,1.0196704,0.7910952,0.8229256,1.0246096,0.8827448,,,,,,
57.3,0.8690248,0.901404,0.7639296,1.0199448,0.8045408,0.8064616,1.0213168,0.9011296,,,,,,
57.35,0.8679272,0.9126544,0.7529536,1.0163776,0.8188096,0.7913696,1.0133592,0.9162216,,,,,,
57.4,0.8668296,0.9239048,0.7428008,1.0158288,0.8336272,0.7743568,1.0012856,0.9310392,,,,,,
57.45,0.865732,0.9326856,0.7331968,1.0114384,0.8484448,0.7598136,0.9936024,0.9431128,,,,,,
57.5,0.86436,0.9420152,0.7266112,1.0051272,0.8635368,0.7471912,0.9798824,0.9565584,,,,,,
57.55,0.8635368,0.950796,0.7213976,0.9979928,0.8789032,0.735392,0.9694552,0.9694552,,,,,,
57.6,0.8624392,0.9606744,0.7172816,0.9897608,0.8939952,0.7246904,0.95354,0.9812544,,,,,,
57.65,0.861616,0.964516,0.7142632,0.9776872,0.9090872,0.7159096,0.9392712,0.9938768,,,,,,
57.7,0.8607928,0.9732968,0.7137144,0.9669856,0.9230816,0.707952,0.9261,1.000188,,,,,,
57.75,0.8596952,0.9721992,0.7139888,0.9543632,0.9368016,0.7019152,0.9107336,1.0117128,,,,,,
57.8,0.858872,0.9785104,0.7167328,0.9414664,0.9496984,0.6972504,0.8942696,1.0191216,,,,,,
57.85,0.8583232,0.9831752,0.7213976,0.9299416,0.9620464,0.6947808,0.8778056,1.018024,,,,,,
57.9,0.8577744,0.983724,0.725788,0.9153984,0.9711016,0.6934088,0.8613416,1.0254328,,,,,,
57.95,0.8569512,0.9804312,0.7334712,0.9008552,0.9839984,0.6939576,0.8454264,1.0311952,,,,,,
58,0.8572256,0.9787848,0.7428008,0.8852144,0.9927792,0.6967016,0.828688,1.0325672,,,,,,
58.05,0.8569512,0.9757664,0.7526792,0.867104,0.9982672,0.69972,0.8130472,1.0325672,,,,,,
58.1,0.8566768,0.971376,0.7633808,0.8544816,1.007048,0.7049336,0.7976808,1.0309208,,,,,,
58.15,0.8572256,0.9653392,0.7757288,0.8388408,1.0117128,0.7123424,0.7812168,1.024884,,,,,,
58.2,0.8575,0.9604,0.7897232,0.8240232,1.01528,0.7211232,0.7680456,1.02214,,,,,,
58.25,0.8577744,0.9502472,0.8056384,0.8075592,1.0147312,0.7307272,0.7546,1.0163776,,,,,,
58.3,0.8585976,0.9420152,0.8201816,0.7935648,1.018024,0.7419776,0.7425264,1.0067736,,,,,,
58.35,0.8591464,0.9324112,0.835548,0.7809424,1.0169264,0.7546,0.7318248,0.9982672,,,,,,
58.4,0.8596952,0.9239048,0.8511888,0.7685944,1.0086944,0.7680456,0.7224952,0.9875656,,,,,,
58.45,0.8610672,0.9132032,0.867104,0.757344,1.0103408,0.7842352,0.714812,0.9771384,,,,,,
58.5,0.861616,0.9016784,0.8827448,0.7474656,1.0048528,0.7976808,0.7082264,0.96726,,,,,,
58.55,0.8627136,0.8896048,0.89866,0.7384104,0.9963464,0.8155168,0.7030128,0.9518936,,,,,,
58.6,0.8618904,0.8775312,0.9132032,0.7307272,0.9842728,0.8317064,0.6988968,0.9381736,,,,,,
58.65,0.8651832,0.8654576,0.9282952,0.7241416,0.978236,0.8489936,0.6967016,0.9266488,,,,,,
58.7,0.8660064,0.8531096,0.9406432,0.7205744,0.9702784,0.8635368,0.6967016,0.9118312,,,,,,
58.75,0.8668296,0.8391152,0.9527168,0.7172816,0.9587536,0.8805496,0.6977992,0.8964648,,,,,,
58.8,0.868476,0.8295112,0.9656136,0.7156352,0.9442104,0.897288,0.6999944,0.8810984,,,,,,
58.85,0.8692992,0.8182608,0.9790592,0.7159096,0.9310392,0.9153984,0.7046592,0.862988,,,,,,
58.9,0.8709456,0.8072848,0.9867424,0.7172816,0.91924,0.931588,0.7109704,0.8495424,,,,,,
58.95,0.8714944,0.7949368,0.9977184,0.7205744,0.90552,0.9447592,0.7183792,0.8339016,,,,,,
59,0.8723176,0.7858816,1.0045784,0.7252392,0.8901536,0.9609488,0.72716,0.819084,,,,,,
59.05,0.8734152,0.7781984,1.0106152,0.7315504,0.8756104,0.9743944,0.736764,0.8042664,,,,,,
59.1,0.8745128,0.7707896,1.0150056,0.7392336,0.8605184,0.9872912,0.7480144,0.7899976,,,,,,
59.15,0.875336,0.764204,1.0174752,0.7480144,0.8454264,0.9966208,0.7606368,0.7749056,,,,,,
59.2,0.8758848,0.7598136,1.018024,0.758716,0.8311576,1.0086944,0.773808,0.7620088,,,,,,
59.25,0.876708,0.755972,1.01528,0.7718872,0.8168888,1.0172008,0.787528,0.7507584,,,,,,
59.3,0.8769824,0.753228,1.0130848,0.7823144,0.8009736,1.0213168,0.8048152,0.7400568,,,,,,
59.35,0.8775312,0.751856,1.011164,0.7974064,0.787528,1.030372,0.8201816,0.7304528,,,,,,
59.4,0.87808,0.751856,1.0026576,0.8114008,0.77518,1.0309208,0.8360968,0.7224952,,,,,,
59.45,0.87808,0.7535024,0.9982672,0.8262184,0.7639296,1.0369576,0.8525608,0.7156352,,,,,,
59.5,0.8756104,0.7554232,0.9900352,0.841036,0.7535024,1.0377808,0.8687504,0.7101472,,,,,,
59.55,0.8783544,0.7598136,0.9785104,0.8564024,0.7447216,1.037232,0.88494,0.70658,,,,,,
59.6,0.8783544,0.7650272,0.9669856,0.8714944,0.7364896,1.0322928,0.9011296,0.703836,,,,,,
59.65,0.87808,0.7713384,0.9546376,0.8868608,0.729904,1.0284512,0.9170448,0.702464,,,,,,
59.7,0.8778056,0.7787472,0.9417408,0.9022272,0.724416,1.0251584,0.9299416,0.7027384,,,,,,
59.75,0.8769824,0.786156,0.930216,0.9167704,0.7205744,1.018024,0.9447592,0.7043848,,,,,,
59.8,0.8764336,0.7960344,0.9156728,0.9304904,0.7178304,1.0089688,0.9606744,0.7074032,,,,,,
59.85,0.8761592,0.8078336,0.9011296,0.9420152,0.7172816,0.9990904,0.9732968,0.7123424,,,,,,
59.9,0.8750616,0.8160656,0.8857632,0.9546376,0.717556,0.98784,0.9859192,0.7186536,,,,,,
59.95,0.8742384,0.8295112,0.869848,0.968632,0.7197512,0.9732968,0.9968952,0.7260624,,,,,,
60,0.8734152,0.8413104,0.8542072,0.9763152,0.7235928,0.9593024,1.0059504,0.7348432,,,,,,
